time,A_phi_r,A_phi_l,A_trq_r,A_trq_l,A_dist,B_phi_r,B_phi_l,B_trq_r,B_trq_l,B_dist,C_phi_r,C_phi_l,C_trq_r,C_trq_l,C_dist,D_phi_r,D_phi_l,D_trq_r,D_trq_l,D_dist,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w,vel_x,vel_y,vel_z,vel_rx,vel_ry,vel_rz,acc_x,acc_y,acc_z
5.695,0.477725,-0.477725,-0.172311,0.173091,0.349161,6.05413,4.35317,-0.214172,-0.0306678,0.349161,1.50171,-0.19925,-0.074283,0.242534,0.349447,0.477725,-0.477725,-0.172725,0.173505,0.349447,-1.48962,-5.40883e-07,0.346446,1.63729e-07,0.000357822,7.26116e-07,1,-1.67996e-06,-1.36227e-07,2.95535e-07,2.96663e-06,-4.41254e-05,1.01538e-06,-0.00702654,3.15916e-06,-1.33891e-06
5.6975,0.477982,-0.477982,-0.172332,0.173112,0.349161,6.05738,4.35551,-0.214573,-0.0300625,0.349161,1.50251,-0.199357,-0.0741686,0.242608,0.349447,0.477982,-0.477982,-0.172745,0.173526,0.349447,-1.48962,-5.41179e-07,0.346442,1.67442e-07,0.000357766,7.27384e-07,1,-1.69516e-06,-1.36372e-07,2.98482e-07,2.96957e-06,-4.44331e-05,1.01581e-06,-0.00702545,3.23247e-06,-1.33694e-06
5.7,0.478238,-0.478238,-0.172353,0.173133,0.349161,6.06063,4.35785,-0.214973,-0.0294565,0.349161,1.50332,-0.199464,-0.0740541,0.242681,0.349447,0.478238,-0.478238,-0.172766,0.173547,0.349447,-1.48962,-5.41475e-07,0.346437,1.71158e-07,0.00035771,7.28653e-07,1,-1.71036e-06,-1.36516e-07,3.01432e-07,2.97248e-06,-4.4741e-05,1.01623e-06,-0.00702436,3.30586e-06,-1.33498e-06
5.7025,0.478494,-0.478494,-0.172373,0.173154,0.349161,6.06388,4.36018,-0.215371,-0.02885,0.349161,1.50413,-0.19957,-0.0739396,0.242755,0.349447,0.478494,-0.478494,-0.172787,0.173568,0.349447,-1.48962,-5.41771e-07,0.346432,1.74877e-07,0.000357654,7.29923e-07,1,-1.72557e-06,-1.36658e-07,3.04385e-07,2.97536e-06,-4.50491e-05,1.01664e-06,-0.00702326,3.37933e-06,-1.33302e-06
5.705,0.478751,-0.478751,-0.172394,0.173175,0.349161,6.06713,4.36252,-0.215767,-0.0282429,0.349161,1.50493,-0.199677,-0.073825,0.242828,0.349447,0.478751,-0.478751,-0.172808,0.173589,0.349447,-1.48963,-5.42068e-07,0.346428,1.78601e-07,0.000357597,7.31193e-07,1,-1.74079e-06,-1.36799e-07,3.0734e-07,2.97822e-06,-4.53573e-05,1.01705e-06,-0.00702215,3.45286e-06,-1.33106e-06
5.7075,0.479007,-0.479007,-0.172415,0.173195,0.349161,6.07037,4.36485,-0.216162,-0.0276353,0.349161,1.50574,-0.199784,-0.0737103,0.242902,0.349447,0.479007,-0.479007,-0.172829,0.17361,0.349447,-1.48963,-5.42365e-07,0.346423,1.82327e-07,0.00035754,7.32463e-07,1,-1.75602e-06,-1.36939e-07,3.10299e-07,2.98106e-06,-4.56657e-05,1.01744e-06,-0.00702103,3.52646e-06,-1.3291e-06
5.71,0.479263,-0.479263,-0.172435,0.173216,0.349161,6.07362,4.36719,-0.216554,-0.0270271,0.349161,1.50654,-0.199891,-0.0735955,0.242975,0.349447,0.479263,-0.479263,-0.17285,0.173631,0.349447,-1.48963,-5.42662e-07,0.346418,1.86058e-07,0.000357483,7.33734e-07,1,-1.77126e-06,-1.37077e-07,3.1326e-07,2.98386e-06,-4.59742e-05,1.01783e-06,-0.00701991,3.60013e-06,-1.32716e-06
5.7125,0.47952,-0.47952,-0.172456,0.173237,0.349161,6.07687,4.36952,-0.216945,-0.0264183,0.349161,1.50735,-0.199998,-0.0734806,0.243049,0.349447,0.47952,-0.47952,-0.172871,0.173652,0.349447,-1.48963,-5.4296e-07,0.346414,1.89792e-07,0.000357425,7.35006e-07,1,-1.78651e-06,-1.37215e-07,3.16224e-07,2.98664e-06,-4.62829e-05,1.01821e-06,-0.00701878,3.67388e-06,-1.32521e-06
5.715,0.479776,-0.479776,-0.172477,0.173258,0.349161,6.08012,4.37186,-0.217334,-0.0258089,0.349161,1.50815,-0.200105,-0.0733656,0.243123,0.349447,0.479776,-0.479776,-0.172892,0.173673,0.349447,-1.48963,-5.43258e-07,0.346409,1.93529e-07,0.000357367,7.36277e-07,1,-1.80176e-06,-1.37351e-07,3.19191e-07,2.9894e-06,-4.65918e-05,1.01858e-06,-0.00701764,3.74769e-06,-1.32327e-06
5.7175,0.480032,-0.480032,-0.172497,0.173278,0.349161,6.08337,4.3742,-0.217721,-0.025199,0.349161,1.50896,-0.200212,-0.0732505,0.243196,0.349447,0.480032,-0.480032,-0.172913,0.173694,0.349447,-1.48964,-5.43556e-07,0.346404,1.9727e-07,0.000357308,7.3755e-07,1,-1.81703e-06,-1.37486e-07,3.22161e-07,2.99212e-06,-4.69008e-05,1.01894e-06,-0.00701649,3.82156e-06,-1.32134e-06
5.72,0.480289,-0.480289,-0.172518,0.173299,0.349161,6.08662,4.37653,-0.218106,-0.0245886,0.349161,1.50977,-0.200319,-0.0731354,0.24327,0.349447,0.480289,-0.480289,-0.172934,0.173715,0.349447,-1.48964,-5.43854e-07,0.3464,2.01014e-07,0.000357249,7.38822e-07,1,-1.8323e-06,-1.3762e-07,3.25133e-07,2.99483e-06,-4.72099e-05,1.01929e-06,-0.00701534,3.89551e-06,-1.31941e-06
5.7225,0.480545,-0.480545,-0.172539,0.17332,0.349161,6.08986,4.37887,-0.21849,-0.0239776,0.349161,1.51057,-0.200426,-0.0730202,0.243344,0.349447,0.480545,-0.480545,-0.172955,0.173736,0.349447,-1.48964,-5.44153e-07,0.346395,2.04761e-07,0.00035719,7.40096e-07,1,-1.84759e-06,-1.37753e-07,3.28108e-07,2.9975e-06,-4.75192e-05,1.01963e-06,-0.00701417,3.96953e-06,-1.31748e-06
5.725,0.480801,-0.480801,-0.172559,0.173341,0.349161,6.09311,4.3812,-0.218871,-0.023366,0.349161,1.51138,-0.200533,-0.0729048,0.243417,0.349447,0.480801,-0.480801,-0.172976,0.173757,0.349447,-1.48964,-5.44451e-07,0.34639,2.08512e-07,0.00035713,7.41369e-07,1,-1.86288e-06,-1.37884e-07,3.31086e-07,3.00015e-06,-4.78286e-05,1.01996e-06,-0.007013,4.04361e-06,-1.31556e-06
5.7275,0.481058,-0.481058,-0.17258,0.173361,0.349161,6.09636,4.38354,-0.219251,-0.022754,0.349161,1.51218,-0.20064,-0.0727894,0.243491,0.349447,0.481058,-0.481058,-0.172996,0.173777,0.349447,-1.48964,-5.4475e-07,0.346386,2.12266e-07,0.00035707,7.42643e-07,1,-1.87818e-06,-1.38015e-07,3.34067e-07,3.00277e-06,-4.81382e-05,1.02029e-06,-0.00701183,4.11775e-06,-1.31364e-06
5.73,0.481314,-0.481314,-0.172601,0.173382,0.349161,6.09961,4.38587,-0.219629,-0.0221413,0.349161,1.51299,-0.200746,-0.0726739,0.243564,0.349447,0.481314,-0.481314,-0.173017,0.173798,0.349447,-1.48965,-5.4505e-07,0.346381,2.16023e-07,0.000357009,7.43918e-07,1,-1.89348e-06,-1.38144e-07,3.3705e-07,3.00537e-06,-4.84479e-05,1.0206e-06,-0.00701064,4.19196e-06,-1.31173e-06
5.7325,0.48157,-0.48157,-0.172621,0.173403,0.349161,6.10286,4.38821,-0.220005,-0.0215282,0.349161,1.51379,-0.200853,-0.0725583,0.243638,0.349447,0.48157,-0.48157,-0.173038,0.173819,0.349447,-1.48965,-5.45349e-07,0.346376,2.19783e-07,0.000356948,7.45192e-07,1,-1.9088e-06,-1.38272e-07,3.40036e-07,3.00794e-06,-4.87577e-05,1.02091e-06,-0.00700945,4.26623e-06,-1.30982e-06
5.735,0.481827,-0.481827,-0.172642,0.173423,0.349161,6.10611,4.39055,-0.220379,-0.0209145,0.349161,1.5146,-0.20096,-0.0724427,0.243712,0.349447,0.481827,-0.481827,-0.173059,0.17384,0.349447,-1.48965,-5.45649e-07,0.346372,2.23547e-07,0.000356887,7.46468e-07,1,-1.92412e-06,-1.38398e-07,3.43025e-07,3.01048e-06,-4.90677e-05,1.0212e-06,-0.00700825,4.34057e-06,-1.30792e-06
5.7375,0.482083,-0.482083,-0.172663,0.173444,0.349161,6.10936,4.39288,-0.220751,-0.0203003,0.349161,1.51541,-0.201067,-0.0723269,0.243785,0.349447,0.482083,-0.482083,-0.17308,0.173861,0.349447,-1.48965,-5.45949e-07,0.346367,2.27314e-07,0.000356825,7.47743e-07,1,-1.93945e-06,-1.38524e-07,3.46016e-07,3.013e-06,-4.93778e-05,1.02149e-06,-0.00700704,4.41497e-06,-1.30602e-06
5.74,0.482339,-0.482339,-0.172683,0.173465,0.349161,6.1126,4.39522,-0.221122,-0.0196856,0.349161,1.51621,-0.201174,-0.0722111,0.243859,0.349447,0.482339,-0.482339,-0.173101,0.173882,0.349447,-1.48965,-5.46249e-07,0.346362,2.31083e-07,0.000356763,7.49019e-07,1,-1.95479e-06,-1.38648e-07,3.4901e-07,3.01549e-06,-4.9688e-05,1.02177e-06,-0.00700583,4.48942e-06,-1.30413e-06
5.7425,0.482596,-0.482596,-0.172704,0.173485,0.349161,6.11585,4.39755,-0.221491,-0.0190703,0.349161,1.51702,-0.201281,-0.0720951,0.243933,0.349447,0.482596,-0.482596,-0.173122,0.173903,0.349447,-1.48965,-5.4655e-07,0.346358,2.34856e-07,0.000356701,7.50295e-07,1,-1.97013e-06,-1.38771e-07,3.52006e-07,3.01795e-06,-4.99983e-05,1.02204e-06,-0.0070046,4.56395e-06,-1.30224e-06
5.745,0.482852,-0.482852,-0.172725,0.173506,0.349161,6.1191,4.39989,-0.221857,-0.0184546,0.349161,1.51782,-0.201388,-0.0719791,0.244006,0.349447,0.482852,-0.482852,-0.173143,0.173924,0.349447,-1.48966,-5.4685e-07,0.346353,2.38632e-07,0.000356638,7.51572e-07,1,-1.98548e-06,-1.38893e-07,3.55005e-07,3.02039e-06,-5.03088e-05,1.0223e-06,-0.00700337,4.63853e-06,-1.30035e-06
5.7475,0.483108,-0.483108,-0.172745,0.173527,0.349161,6.12235,4.40223,-0.222222,-0.0178383,0.349161,1.51863,-0.201495,-0.071863,0.24408,0.349447,0.483108,-0.483108,-0.173163,0.173945,0.349447,-1.48966,-5.47151e-07,0.346348,2.42411e-07,0.000356574,7.52848e-07,1,-2.00084e-06,-1.39013e-07,3.58006e-07,3.0228e-06,-5.06194e-05,1.02256e-06,-0.00700213,4.71316e-06,-1.29847e-06
5.75,0.483365,-0.483365,-0.172766,0.173547,0.349161,6.1256,4.40456,-0.222585,-0.0172215,0.349161,1.51944,-0.201602,-0.0717468,0.244154,0.349447,0.483365,-0.483365,-0.173184,0.173966,0.349447,-1.48966,-5.47452e-07,0.346343,2.46193e-07,0.000356511,7.54126e-07,1,-2.01621e-06,-1.39133e-07,3.6101e-07,3.02519e-06,-5.093e-05,1.0228e-06,-0.00700089,4.78787e-06,-1.2966e-06
5.7525,0.483621,-0.483621,-0.172787,0.173568,0.349161,6.12885,4.4069,-0.222946,-0.0166042,0.349161,1.52024,-0.201709,-0.0716305,0.244228,0.349447,0.483621,-0.483621,-0.173205,0.173987,0.349447,-1.48966,-5.47753e-07,0.346339,2.49978e-07,0.000356447,7.55403e-07,1,-2.03158e-06,-1.39251e-07,3.64016e-07,3.02754e-06,-5.12408e-05,1.02303e-06,-0.00699963,4.86263e-06,-1.29473e-06
5.755,0.483877,-0.483877,-0.172807,0.173589,0.349161,6.1321,4.40923,-0.223305,-0.0159865,0.349161,1.52105,-0.201816,-0.0715142,0.244301,0.349447,0.483877,-0.483877,-0.173226,0.174007,0.349447,-1.48967,-5.48055e-07,0.346334,2.53766e-07,0.000356382,7.56681e-07,1,-2.04696e-06,-1.39367e-07,3.67024e-07,3.02987e-06,-5.15518e-05,1.02326e-06,-0.00699837,4.93745e-06,-1.29286e-06
5.7575,0.484134,-0.484134,-0.172828,0.173609,0.349161,6.13534,4.41157,-0.223663,-0.0153682,0.349161,1.52185,-0.201923,-0.0713977,0.244375,0.349447,0.484134,-0.484134,-0.173247,0.174028,0.349447,-1.48967,-5.48357e-07,0.346329,2.57557e-07,0.000356317,7.57959e-07,1,-2.06235e-06,-1.39483e-07,3.70035e-07,3.03217e-06,-5.18628e-05,1.02347e-06,-0.0069971,5.01232e-06,-1.291e-06
5.76,0.48439,-0.48439,-0.172848,0.17363,0.349161,6.13859,4.4139,-0.224018,-0.0147494,0.349161,1.52266,-0.202029,-0.0712812,0.244449,0.349446,0.48439,-0.48439,-0.173268,0.174049,0.349447,-1.48967,-5.48659e-07,0.346325,2.6135e-07,0.000356252,7.59237e-07,1,-2.07774e-06,-1.39597e-07,3.73049e-07,3.03445e-06,-5.21739e-05,1.02368e-06,-0.00699583,5.08725e-06,-1.28914e-06
5.7625,0.484646,-0.484646,-0.172869,0.173651,0.349161,6.14184,4.41624,-0.224371,-0.0141302,0.349161,1.52346,-0.202136,-0.0711646,0.244523,0.349446,0.484646,-0.484646,-0.173288,0.17407,0.349447,-1.48967,-5.48961e-07,0.34632,2.65147e-07,0.000356187,7.60515e-07,1,-2.09314e-06,-1.39711e-07,3.76064e-07,3.0367e-06,-5.24851e-05,1.02388e-06,-0.00699454,5.16225e-06,-1.28729e-06
5.765,0.484903,-0.484903,-0.17289,0.173671,0.349161,6.14509,4.41858,-0.224723,-0.0135104,0.349161,1.52427,-0.202243,-0.0710478,0.244596,0.349446,0.484903,-0.484903,-0.173309,0.174091,0.349446,-1.48967,-5.49263e-07,0.346316,2.68946e-07,0.000356121,7.61794e-07,1,-2.10854e-06,-1.39823e-07,3.79082e-07,3.03892e-06,-5.27964e-05,1.02407e-06,-0.00699325,5.23729e-06,-1.28545e-06
5.7675,0.485159,-0.485159,-0.17291,0.173692,0.349161,6.14834,4.42091,-0.225073,-0.0128902,0.349161,1.52508,-0.20235,-0.070931,0.24467,0.349446,0.485159,-0.485159,-0.17333,0.174112,0.349446,-1.48968,-5.49566e-07,0.346311,2.72748e-07,0.000356054,7.63073e-07,1,-2.12395e-06,-1.39933e-07,3.82103e-07,3.04112e-06,-5.31078e-05,1.02425e-06,-0.00699195,5.31238e-06,-1.2836e-06
5.77,0.485415,-0.485415,-0.172931,0.173713,0.349161,6.15159,4.42325,-0.22542,-0.0122695,0.349161,1.52588,-0.202457,-0.0708142,0.244744,0.349446,0.485415,-0.485415,-0.173351,0.174133,0.349446,-1.48968,-5.49868e-07,0.346306,2.76552e-07,0.000355987,7.64352e-07,1,-2.13937e-06,-1.40043e-07,3.85125e-07,3.04328e-06,-5.34193e-05,1.02442e-06,-0.00699064,5.38754e-06,-1.28177e-06
5.7725,0.485672,-0.485672,-0.172951,0.173733,0.349162,6.15483,4.42558,-0.225766,-0.0116484,0.349161,1.52669,-0.202564,-0.0706972,0.244818,0.349446,0.485672,-0.485672,-0.173372,0.174153,0.349446,-1.48968,-5.50171e-07,0.346302,2.8036e-07,0.00035592,7.65632e-07,1,-2.15479e-06,-1.40151e-07,3.8815e-07,3.04542e-06,-5.37309e-05,1.02458e-06,-0.00698932,5.46274e-06,-1.27994e-06
5.775,0.485928,-0.485928,-0.172972,0.173754,0.349162,6.15808,4.42792,-0.22611,-0.0110267,0.349161,1.52749,-0.202671,-0.0705801,0.244891,0.349446,0.485928,-0.485928,-0.173392,0.174174,0.349446,-1.48968,-5.50474e-07,0.346297,2.8417e-07,0.000355853,7.66911e-07,1,-2.17022e-06,-1.40258e-07,3.91177e-07,3.04754e-06,-5.40426e-05,1.02473e-06,-0.006988,5.538e-06,-1.27811e-06
5.7775,0.486184,-0.486184,-0.172993,0.173775,0.349162,6.16133,4.43026,-0.226452,-0.0104046,0.349161,1.5283,-0.202778,-0.070463,0.244965,0.349446,0.486184,-0.486184,-0.173413,0.174195,0.349446,-1.48968,-5.50778e-07,0.346292,2.87982e-07,0.000355785,7.68191e-07,1,-2.18566e-06,-1.40364e-07,3.94206e-07,3.04962e-06,-5.43544e-05,1.02487e-06,-0.00698667,5.61331e-06,-1.27629e-06
5.78,0.486441,-0.486441,-0.173013,0.173795,0.349162,6.16458,4.43259,-0.226792,-0.00978209,0.349162,1.5291,-0.202885,-0.0703457,0.245039,0.349446,0.486441,-0.486441,-0.173434,0.174216,0.349446,-1.48969,-5.51081e-07,0.346288,2.91797e-07,0.000355716,7.69471e-07,1,-2.20109e-06,-1.40468e-07,3.97237e-07,3.05168e-06,-5.46662e-05,1.025e-06,-0.00698533,5.68867e-06,-1.27447e-06
5.7825,0.486697,-0.486697,-0.173034,0.173816,0.349162,6.16783,4.43493,-0.22713,-0.00915908,0.349162,1.52991,-0.202992,-0.0702284,0.245113,0.349446,0.486697,-0.486697,-0.173455,0.174237,0.349446,-1.48969,-5.51385e-07,0.346283,2.95615e-07,0.000355648,7.70751e-07,1,-2.21654e-06,-1.40571e-07,4.00271e-07,3.05371e-06,-5.49781e-05,1.02513e-06,-0.00698399,5.76408e-06,-1.27266e-06
5.785,0.486953,-0.486953,-0.173054,0.173836,0.349162,6.17108,4.43726,-0.227466,-0.00853562,0.349162,1.53072,-0.203099,-0.070111,0.245187,0.349446,0.486953,-0.486953,-0.173476,0.174258,0.349446,-1.48969,-5.51688e-07,0.346278,2.99435e-07,0.000355579,7.72031e-07,1,-2.23199e-06,-1.40673e-07,4.03306e-07,3.05572e-06,-5.52901e-05,1.02524e-06,-0.00698263,5.83954e-06,-1.27085e-06
5.7875,0.48721,-0.48721,-0.173075,0.173857,0.349162,6.17433,4.4396,-0.2278,-0.00791172,0.349162,1.53152,-0.203205,-0.0699935,0.245261,0.349446,0.48721,-0.48721,-0.173496,0.174278,0.349446,-1.48969,-5.51992e-07,0.346274,3.03258e-07,0.000355509,7.73311e-07,1,-2.24744e-06,-1.40774e-07,4.06344e-07,3.05769e-06,-5.56022e-05,1.02535e-06,-0.00698127,5.91505e-06,-1.26905e-06
5.79,0.487466,-0.487466,-0.173095,0.173878,0.349162,6.17757,4.44193,-0.228133,-0.00728736,0.349162,1.53233,-0.203312,-0.0698759,0.245334,0.349446,0.487466,-0.487466,-0.173517,0.174299,0.349446,-1.48969,-5.52297e-07,0.346269,3.07083e-07,0.000355439,7.74592e-07,1,-2.2629e-06,-1.40873e-07,4.09384e-07,3.05964e-06,-5.59143e-05,1.02545e-06,-0.0069799,5.99061e-06,-1.26725e-06
5.7925,0.487722,-0.487722,-0.173116,0.173898,0.349162,6.18082,4.44427,-0.228463,-0.00666257,0.349162,1.53313,-0.203419,-0.0697583,0.245408,0.349446,0.487722,-0.487722,-0.173538,0.17432,0.349446,-1.4897,-5.52601e-07,0.346264,3.1091e-07,0.000355369,7.75872e-07,1,-2.27837e-06,-1.40971e-07,4.12425e-07,3.06156e-06,-5.62265e-05,1.02553e-06,-0.00697852,6.06622e-06,-1.26546e-06
5.795,0.487979,-0.487979,-0.173137,0.173919,0.349162,6.18407,4.44661,-0.228791,-0.00603734,0.349162,1.53394,-0.203526,-0.0696405,0.245482,0.349446,0.487979,-0.487979,-0.173559,0.174341,0.349446,-1.4897,-5.52905e-07,0.34626,3.1474e-07,0.000355298,7.77153e-07,1,-2.29383e-06,-1.41068e-07,4.15469e-07,3.06346e-06,-5.65388e-05,1.02561e-06,-0.00697714,6.14187e-06,-1.26367e-06
5.7975,0.488235,-0.488235,-0.173157,0.173939,0.349162,6.18732,4.44894,-0.229118,-0.00541168,0.349162,1.53475,-0.203633,-0.0695227,0.245556,0.349446,0.488235,-0.488235,-0.173579,0.174362,0.349446,-1.4897,-5.5321e-07,0.346255,3.18572e-07,0.000355227,7.78434e-07,1,-2.30931e-06,-1.41164e-07,4.18515e-07,3.06533e-06,-5.68511e-05,1.02568e-06,-0.00697575,6.21758e-06,-1.26189e-06
5.8,0.488492,-0.488492,-0.173178,0.17396,0.349162,6.19057,4.45128,-0.229442,-0.00478559,0.349162,1.53555,-0.20374,-0.0694048,0.24563,0.349446,0.488492,-0.488492,-0.1736,0.174383,0.349446,-1.4897,-5.53515e-07,0.34625,3.22407e-07,0.000355156,7.79714e-07,1,-2.32478e-06,-1.41258e-07,4.21563e-07,3.06716e-06,-5.71635e-05,1.02574e-06,-0.00697435,6.29332e-06,-1.26011e-06
5.8025,0.488748,-0.488748,-0.173198,0.173981,0.349162,6.19382,4.45361,-0.229764,-0.00415908,0.349162,1.53636,-0.203847,-0.0692868,0.245704,0.349446,0.488748,-0.488748,-0.173621,0.174403,0.349446,-1.48971,-5.5382e-07,0.346246,3.26244e-07,0.000355084,7.80995e-07,1,-2.34026e-06,-1.41351e-07,4.24612e-07,3.06898e-06,-5.7476e-05,1.02579e-06,-0.00697294,6.36911e-06,-1.25834e-06
5.805,0.489004,-0.489004,-0.173219,0.174001,0.349162,6.19707,4.45595,-0.230085,-0.00353215,0.349162,1.53716,-0.203954,-0.0691687,0.245778,0.349446,0.489004,-0.489004,-0.173642,0.174424,0.349446,-1.48971,-5.54125e-07,0.346241,3.30082e-07,0.000355012,7.82276e-07,1,-2.35575e-06,-1.41443e-07,4.27664e-07,3.07076e-06,-5.77885e-05,1.02583e-06,-0.00697152,6.44495e-06,-1.25657e-06
5.8075,0.489261,-0.489261,-0.173239,0.174022,0.349162,6.20031,4.45828,-0.230403,-0.0029048,0.349162,1.53797,-0.204061,-0.0690505,0.245852,0.349446,0.489261,-0.489261,-0.173662,0.174445,0.349446,-1.48971,-5.5443e-07,0.346237,3.33924e-07,0.000354939,7.83557e-07,1,-2.37124e-06,-1.41534e-07,4.30717e-07,3.07251e-06,-5.8101e-05,1.02587e-06,-0.0069701,6.52083e-06,-1.25481e-06
5.81,0.489517,-0.489517,-0.17326,0.174042,0.349162,6.20356,4.46062,-0.23072,-0.00227704,0.349162,1.53877,-0.204168,-0.0689322,0.245925,0.349446,0.489517,-0.489517,-0.173683,0.174466,0.349446,-1.48971,-5.54736e-07,0.346232,3.37767e-07,0.000354866,7.84838e-07,1,-2.38673e-06,-1.41623e-07,4.33772e-07,3.07424e-06,-5.84136e-05,1.02589e-06,-0.00696867,6.59675e-06,-1.25306e-06
5.8125,0.489773,-0.489773,-0.17328,0.174063,0.349162,6.20681,4.46296,-0.231034,-0.00164887,0.349162,1.53958,-0.204275,-0.0688138,0.245999,0.349446,0.489773,-0.489773,-0.173704,0.174486,0.349446,-1.48972,-5.55041e-07,0.346227,3.41612e-07,0.000354793,7.86119e-07,1,-2.40223e-06,-1.41711e-07,4.36829e-07,3.07594e-06,-5.87263e-05,1.0259e-06,-0.00696723,6.67272e-06,-1.2513e-06
5.815,0.49003,-0.49003,-0.173301,0.174083,0.349162,6.21006,4.46529,-0.231347,-0.00102029,0.349162,1.54039,-0.204382,-0.0686954,0.246073,0.349446,0.49003,-0.49003,-0.173725,0.174507,0.349446,-1.48972,-5.55347e-07,0.346223,3.4546e-07,0.000354719,7.874e-07,1,-2.41773e-06,-1.41798e-07,4.39888e-07,3.07761e-06,-5.90389e-05,1.02591e-06,-0.00696578,6.74873e-06,-1.24956e-06
5.8175,0.490286,-0.490286,-0.173321,0.174104,0.349162,6.21331,4.46763,-0.231657,-0.000391317,0.349162,1.54119,-0.204488,-0.0685769,0.246147,0.349446,0.490286,-0.490286,-0.173745,0.174528,0.349446,-1.48972,-5.55653e-07,0.346218,3.49309e-07,0.000354645,7.88681e-07,1,-2.43323e-06,-1.41883e-07,4.42949e-07,3.07926e-06,-5.93517e-05,1.0259e-06,-0.00696433,6.82478e-06,-1.24782e-06
5.82,0.490542,-0.490542,-0.173342,0.174124,0.349162,6.21656,4.46996,-0.231966,0.000238055,0.349162,1.542,-0.204595,-0.0684583,0.246221,0.349446,0.490542,-0.490542,-0.173766,0.174549,0.349446,-1.48972,-5.55959e-07,0.346214,3.53161e-07,0.00035457,7.89962e-07,1,-2.44873e-06,-1.41967e-07,4.46011e-07,3.08087e-06,-5.96644e-05,1.02589e-06,-0.00696287,6.90087e-06,-1.24608e-06
5.8225,0.490799,-0.490799,-0.173362,0.174145,0.349162,6.2198,4.4723,-0.232272,0.000867819,0.349162,1.5428,-0.204702,-0.0683396,0.246295,0.349446,0.490799,-0.490799,-0.173787,0.174569,0.349446,-1.48972,-5.56265e-07,0.346209,3.57015e-07,0.000354495,7.91243e-07,1,-2.46424e-06,-1.4205e-07,4.49075e-07,3.08246e-06,-5.99772e-05,1.02586e-06,-0.0069614,6.977e-06,-1.24435e-06
5.825,0.491055,-0.491055,-0.173383,0.174166,0.349162,6.22305,4.47464,-0.232576,0.00149797,0.349162,1.54361,-0.204809,-0.0682208,0.246369,0.349446,0.491055,-0.491055,-0.173807,0.17459,0.349446,-1.48973,-5.56571e-07,0.346204,3.6087e-07,0.00035442,7.92524e-07,1,-2.47975e-06,-1.42132e-07,4.52141e-07,3.08402e-06,-6.02901e-05,1.02583e-06,-0.00695992,7.05316e-06,-1.24262e-06
5.8275,0.491311,-0.491311,-0.173403,0.174186,0.349162,6.2263,4.47697,-0.232879,0.00212851,0.349162,1.54441,-0.204916,-0.0681019,0.246443,0.349446,0.491311,-0.491311,-0.173828,0.174611,0.349446,-1.48973,-5.56878e-07,0.3462,3.64728e-07,0.000354344,7.93805e-07,1,-2.49527e-06,-1.42212e-07,4.55208e-07,3.08556e-06,-6.06029e-05,1.02579e-06,-0.00695843,7.12937e-06,-1.2409e-06
5.83,0.491568,-0.491568,-0.173424,0.174207,0.349162,6.22955,4.47931,-0.233179,0.00275943,0.349162,1.54522,-0.205023,-0.0679829,0.246517,0.349446,0.491568,-0.491568,-0.173849,0.174632,0.349446,-1.48973,-5.57184e-07,0.346195,3.68587e-07,0.000354268,7.95085e-07,1,-2.51079e-06,-1.42291e-07,4.58277e-07,3.08706e-06,-6.09158e-05,1.02573e-06,-0.00695694,7.20562e-06,-1.23919e-06
5.8325,0.491824,-0.491824,-0.173444,0.174227,0.349162,6.2328,4.48164,-0.233478,0.00339072,0.349162,1.54603,-0.20513,-0.0678639,0.246591,0.349446,0.491824,-0.491824,-0.17387,0.174652,0.349446,-1.48973,-5.57491e-07,0.34619,3.72448e-07,0.000354191,7.96366e-07,1,-2.52631e-06,-1.42369e-07,4.61348e-07,3.08853e-06,-6.12287e-05,1.02567e-06,-0.00695544,7.2819e-06,-1.23748e-06
5.835,0.49208,-0.49208,-0.173465,0.174248,0.349162,6.23605,4.48398,-0.233774,0.00402238,0.349162,1.54683,-0.205237,-0.0677448,0.246665,0.349446,0.49208,-0.49208,-0.17389,0.174673,0.349446,-1.48974,-5.57798e-07,0.346186,3.76311e-07,0.000354114,7.97647e-07,1,-2.54183e-06,-1.42445e-07,4.64421e-07,3.08998e-06,-6.15416e-05,1.0256e-06,-0.00695393,7.35822e-06,-1.23577e-06
5.8375,0.492337,-0.492337,-0.173485,0.174268,0.349162,6.2393,4.48631,-0.234068,0.00465442,0.349162,1.54764,-0.205344,-0.0676255,0.246739,0.349446,0.492337,-0.492337,-0.173911,0.174694,0.349446,-1.48974,-5.58105e-07,0.346181,3.80176e-07,0.000354037,7.98927e-07,1,-2.55735e-06,-1.4252e-07,4.67494e-07,3.0914e-06,-6.18546e-05,1.02552e-06,-0.00695242,7.43458e-06,-1.23407e-06
5.84,0.492593,-0.492593,-0.173505,0.174289,0.349162,6.24254,4.48865,-0.234361,0.00528682,0.349162,1.54844,-0.205451,-0.0675062,0.246813,0.349446,0.492593,-0.492593,-0.173932,0.174715,0.349446,-1.48974,-5.58412e-07,0.346177,3.84042e-07,0.000353959,8.00208e-07,1,-2.57288e-06,-1.42594e-07,4.7057e-07,3.09279e-06,-6.21675e-05,1.02543e-06,-0.00695089,7.51097e-06,-1.23237e-06
