time,force_plate_1_fx,force_plate_1_fy,force_plate_1_fz,force_plate_2_fx,force_plate_2_fy,force_plate_2_fz,force_plate_3_fx,force_plate_3_fy,force_plate_3_fz,force_plate_4_fx,force_plate_4_fy,force_plate_4_fz
0.265,0.0,0.0,6.377121053446899e-13,0.0,0.0,6.377121053446899e-13,0.0,0.0,6.377121053446899e-13,0.0,0.0,6.377121053446899e-13
0.2675,0.0,0.0,5.133671265866724e-13,0.0,0.0,5.133671265866724e-13,0.0,0.0,5.133671265866724e-13,0.0,0.0,5.133671265866724e-13
0.27,0.0,0.0,4.085620730620576e-13,0.0,0.0,4.085620730620576e-13,0.0,0.0,4.085620730620576e-13,0.0,0.0,4.085620730620576e-13
0.2725,0.0,0.0,3.268496584496461e-13,0.0,0.0,3.268496584496461e-13,0.0,0.0,3.268496584496461e-13,0.0,0.0,3.268496584496461e-13
0.275,0.0,0.0,2.5934809855243657e-13,0.0,0.0,2.5934809855243657e-13,0.0,0.0,2.5934809855243657e-13,0.0,0.0,2.5934809855243657e-13
0.2775,0.0,0.0,2.113864638886298e-13,0.0,0.0,2.113864638886298e-13,0.0,0.0,2.113864638886298e-13,0.0,0.0,2.113864638886298e-13
0.28,0.0,0.0,1.6697754290362354e-13,0.0,0.0,1.6697754290362354e-13,0.0,0.0,1.6697754290362354e-13,0.0,0.0,1.6697754290362354e-13
0.2825,0.0,0.0,1.3500311979441904e-13,0.0,0.0,1.3500311979441904e-13,0.0,0.0,1.3500311979441904e-13,0.0,0.0,1.3500311979441904e-13
0.285,0.0,0.0,1.0835776720341528e-13,0.0,0.0,1.0835776720341528e-13,0.0,0.0,1.0835776720341528e-13,0.0,0.0,1.0835776720341528e-13
0.2875,0.0,0.0,8.881784197001252e-14,0.0,0.0,8.881784197001252e-14,0.0,0.0,8.881784197001252e-14,0.0,0.0,8.881784197001252e-14
0.29,0.0,0.0,6.927791673660977e-14,0.0,0.0,6.927791673660977e-14,0.0,0.0,6.927791673660977e-14,0.0,0.0,6.927791673660977e-14
0.2925,0.0,0.0,5.5067062021407764e-14,0.0,0.0,5.5067062021407764e-14,0.0,0.0,5.5067062021407764e-14,0.0,0.0,5.5067062021407764e-14
0.295,0.0,0.0,4.085620730620576e-14,0.0,0.0,4.085620730620576e-14,0.0,0.0,4.085620730620576e-14,0.0,0.0,4.085620730620576e-14
0.2975,0.0,0.0,3.552713678800501e-14,0.0,0.0,3.552713678800501e-14,0.0,0.0,3.552713678800501e-14,0.0,0.0,3.552713678800501e-14
0.3,0.0,0.0,2.6645352591003757e-14,0.0,0.0,2.6645352591003757e-14,0.0,0.0,2.6645352591003757e-14,0.0,0.0,2.6645352591003757e-14
0.3025,0.0,0.0,2.1316282072803006e-14,0.0,0.0,2.1316282072803006e-14,0.0,0.0,2.1316282072803006e-14,0.0,0.0,2.1316282072803006e-14
0.305,0.0,0.0,1.7763568394002505e-14,0.0,0.0,1.7763568394002505e-14,0.0,0.0,1.7763568394002505e-14,0.0,0.0,1.7763568394002505e-14
0.3075,0.0,0.0,1.4210854715202004e-14,0.0,0.0,1.4210854715202004e-14,0.0,0.0,1.4210854715202004e-14,0.0,0.0,1.4210854715202004e-14
0.31,0.0,0.0,1.0658141036401503e-14,0.0,0.0,1.0658141036401503e-14,0.0,0.0,1.0658141036401503e-14,0.0,0.0,1.0658141036401503e-14
0.3125,0.0,0.0,8.881784197001252e-15,0.0,0.0,8.881784197001252e-15,0.0,0.0,8.881784197001252e-15,0.0,0.0,8.881784197001252e-15
0.315,0.0,0.0,7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,7.105427357601002e-15
0.3175,0.0,0.0,7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0,7.105427357601002e-15
0.32,0.0,0.0,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15
0.3225,0.0,0.0,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15
