time,A_phi_r,A_phi_l,A_trq_r,A_trq_l,A_dist,B_phi_r,B_phi_l,B_trq_r,B_trq_l,B_dist,C_phi_r,C_phi_l,C_trq_r,C_trq_l,C_dist,D_phi_r,D_phi_l,D_trq_r,D_trq_l,D_dist,pos_x,pos_y,pos_z,ori_x,ori_y,ori_z,ori_w,vel_x,vel_y,vel_z,vel_rx,vel_ry,vel_rz,acc_x,acc_y,acc_z
2.53,0.713888,-0.44643,-0.166875,0.191092,0.349166,0.476141,-0.520191,-0.173686,0.169881,0.349166,0.548069,-0.460441,-0.172087,0.178011,0.349442,0.44114,-0.671707,-0.187358,0.168932,0.349442,-1.49,-5.59226e-07,0.346434,8.22106e-08,0.000344261,5.25876e-07,1,2.11678e-07,3.103e-09,2.40448e-08,-6.3176e-08,-3.45515e-06,-2.08396e-10,-0.00675455,1.61602e-06,-2.29293e-06
2.5325,0.715083,-0.447177,-0.166898,0.191201,0.349166,0.476937,-0.521062,-0.173755,0.169939,0.349166,0.548986,-0.461212,-0.172142,0.178089,0.349442,0.441878,-0.672831,-0.18746,0.168963,0.349442,-1.49,-5.592e-07,0.346428,8.21317e-08,0.000344257,5.25876e-07,1,2.1133e-07,3.10176e-09,2.41259e-08,-6.31487e-08,-3.46214e-06,-2.06784e-10,-0.00675446,1.61448e-06,-2.29287e-06
2.535,0.716277,-0.447924,-0.16692,0.19131,0.349166,0.477734,-0.521932,-0.173824,0.169996,0.349166,0.549903,-0.461982,-0.172197,0.178168,0.349442,0.442616,-0.673954,-0.187561,0.168994,0.349442,-1.49,-5.59175e-07,0.346423,8.20528e-08,0.000344253,5.25876e-07,1,2.10981e-07,3.10052e-09,2.4207e-08,-6.31215e-08,-3.46913e-06,-2.05163e-10,-0.00675438,1.61293e-06,-2.29281e-06
2.5375,0.717472,-0.448671,-0.166943,0.191418,0.349166,0.478531,-0.522802,-0.173893,0.170053,0.349166,0.55082,-0.462752,-0.172251,0.178247,0.349442,0.443354,-0.675078,-0.187663,0.169026,0.349442,-1.49,-5.5915e-07,0.346417,8.19739e-08,0.000344248,5.25876e-07,1,2.10632e-07,3.09929e-09,2.42882e-08,-6.30946e-08,-3.47612e-06,-2.0355e-10,-0.00675429,1.61139e-06,-2.29274e-06
2.54,0.718666,-0.449418,-0.166965,0.191527,0.349166,0.479327,-0.523673,-0.173962,0.170111,0.349166,0.551737,-0.463523,-0.172306,0.178326,0.349442,0.444092,-0.676202,-0.187765,0.169057,0.349442,-1.49,-5.59125e-07,0.346411,8.18951e-08,0.000344244,5.25875e-07,1,2.10284e-07,3.09807e-09,2.43693e-08,-6.30677e-08,-3.48311e-06,-2.01931e-10,-0.0067542,1.60985e-06,-2.29268e-06
2.5425,0.719861,-0.450165,-0.166987,0.191636,0.349166,0.480124,-0.524543,-0.174031,0.170168,0.349166,0.552654,-0.464293,-0.17236,0.178404,0.349442,0.44483,-0.677326,-0.187867,0.169088,0.349442,-1.49,-5.591e-07,0.346405,8.18163e-08,0.00034424,5.25875e-07,1,2.09935e-07,3.09686e-09,2.44505e-08,-6.3041e-08,-3.49011e-06,-2.00312e-10,-0.00675412,1.6083e-06,-2.29262e-06
2.545,0.721055,-0.450912,-0.167009,0.191745,0.349166,0.480921,-0.525413,-0.1741,0.170225,0.349166,0.553571,-0.465064,-0.172415,0.178483,0.349442,0.445568,-0.67845,-0.187969,0.169119,0.349442,-1.49,-5.59074e-07,0.3464,8.17375e-08,0.000344235,5.25875e-07,1,2.09586e-07,3.09566e-09,2.45316e-08,-6.30146e-08,-3.49711e-06,-1.98703e-10,-0.00675403,1.60676e-06,-2.29256e-06
2.5475,0.72225,-0.451659,-0.167031,0.191854,0.349166,0.481717,-0.526284,-0.174169,0.170282,0.349166,0.554488,-0.465834,-0.172469,0.178561,0.349442,0.446306,-0.679574,-0.18807,0.169149,0.349442,-1.49,-5.59049e-07,0.346394,8.16588e-08,0.000344231,5.25875e-07,1,2.09236e-07,3.09446e-09,2.46128e-08,-6.29883e-08,-3.50412e-06,-1.97083e-10,-0.00675395,1.60522e-06,-2.2925e-06
2.55,0.723444,-0.452406,-0.167053,0.191963,0.349166,0.482514,-0.527154,-0.174237,0.170339,0.349166,0.555405,-0.466604,-0.172523,0.17864,0.349442,0.447044,-0.680698,-0.188172,0.16918,0.349442,-1.49,-5.59024e-07,0.346388,8.15801e-08,0.000344226,5.25875e-07,1,2.08887e-07,3.09328e-09,2.4694e-08,-6.29623e-08,-3.51112e-06,-1.95475e-10,-0.00675386,1.60368e-06,-2.29244e-06
2.5525,0.724639,-0.453153,-0.167074,0.192072,0.349166,0.483311,-0.528024,-0.174306,0.170396,0.349166,0.556322,-0.467375,-0.172577,0.178719,0.349442,0.447783,-0.681822,-0.188274,0.16921,0.349442,-1.49,-5.58999e-07,0.346383,8.15014e-08,0.000344222,5.25874e-07,1,2.08537e-07,3.09211e-09,2.47752e-08,-6.29364e-08,-3.51813e-06,-1.93866e-10,-0.00675378,1.60214e-06,-2.29237e-06
2.555,0.725833,-0.4539,-0.167096,0.192181,0.349166,0.484107,-0.528895,-0.174375,0.170453,0.349166,0.557239,-0.468145,-0.172632,0.178797,0.349442,0.448521,-0.682945,-0.188376,0.169241,0.349442,-1.49,-5.58973e-07,0.346377,8.14228e-08,0.000344218,5.25874e-07,1,2.08188e-07,3.09094e-09,2.48563e-08,-6.29107e-08,-3.52514e-06,-1.92252e-10,-0.00675369,1.6006e-06,-2.29231e-06
2.5575,0.727027,-0.454647,-0.167117,0.19229,0.349166,0.484904,-0.529765,-0.174444,0.17051,0.349166,0.558156,-0.468916,-0.172686,0.178876,0.349442,0.449259,-0.684069,-0.188478,0.169271,0.349442,-1.49,-5.58948e-07,0.346371,8.13442e-08,0.000344213,5.25874e-07,1,2.07838e-07,3.08978e-09,2.49375e-08,-6.28852e-08,-3.53216e-06,-1.90637e-10,-0.0067536,1.59906e-06,-2.29225e-06
2.56,0.728222,-0.455394,-0.167138,0.192399,0.349166,0.485701,-0.530636,-0.174513,0.170567,0.349166,0.559073,-0.469686,-0.172739,0.178954,0.349442,0.449997,-0.685193,-0.188579,0.169301,0.349442,-1.49,-5.58922e-07,0.346365,8.12656e-08,0.000344209,5.25874e-07,1,2.07488e-07,3.08864e-09,2.50187e-08,-6.286e-08,-3.53917e-06,-1.89033e-10,-0.00675352,1.59753e-06,-2.29219e-06
2.5625,0.729416,-0.456141,-0.167159,0.192508,0.349166,0.486497,-0.531506,-0.174581,0.170624,0.349166,0.55999,-0.470456,-0.172793,0.179033,0.349442,0.450735,-0.686317,-0.188681,0.169331,0.349442,-1.49,-5.58897e-07,0.34636,8.11871e-08,0.000344204,5.25874e-07,1,2.07138e-07,3.08751e-09,2.50999e-08,-6.28349e-08,-3.54619e-06,-1.87422e-10,-0.00675343,1.59599e-06,-2.29213e-06
2.565,0.730611,-0.456888,-0.16718,0.192617,0.349166,0.487294,-0.532376,-0.17465,0.17068,0.349166,0.560907,-0.471227,-0.172847,0.179111,0.349442,0.451473,-0.687441,-0.188783,0.169361,0.349442,-1.49,-5.58871e-07,0.346354,8.11086e-08,0.0003442,5.25873e-07,1,2.06788e-07,3.08638e-09,2.51811e-08,-6.281e-08,-3.55322e-06,-1.85817e-10,-0.00675334,1.59445e-06,-2.29207e-06
2.5675,0.731805,-0.457635,-0.1672,0.192726,0.349166,0.488091,-0.533247,-0.174718,0.170737,0.349166,0.561824,-0.471997,-0.172901,0.179189,0.349442,0.452211,-0.688565,-0.188885,0.16939,0.349442,-1.49,-5.58846e-07,0.346348,8.10301e-08,0.000344195,5.25873e-07,1,2.06437e-07,3.08526e-09,2.52623e-08,-6.27852e-08,-3.56024e-06,-1.84207e-10,-0.00675325,1.59291e-06,-2.292e-06
2.57,0.733,-0.458382,-0.167221,0.192835,0.349166,0.488887,-0.534117,-0.174787,0.170794,0.349166,0.562741,-0.472768,-0.172954,0.179268,0.349442,0.452949,-0.689689,-0.188987,0.16942,0.349442,-1.49,-5.5882e-07,0.346342,8.09516e-08,0.000344191,5.25873e-07,1,2.06087e-07,3.08416e-09,2.53436e-08,-6.27608e-08,-3.56727e-06,-1.82605e-10,-0.00675317,1.59138e-06,-2.29194e-06
2.5725,0.734194,-0.459129,-0.167241,0.192944,0.349166,0.489684,-0.534987,-0.174856,0.17085,0.349166,0.563658,-0.473538,-0.173008,0.179346,0.349442,0.453687,-0.690813,-0.189089,0.169449,0.349442,-1.49,-5.58795e-07,0.346337,8.08732e-08,0.000344187,5.25873e-07,1,2.05736e-07,3.08306e-09,2.54248e-08,-6.27365e-08,-3.5743e-06,-1.80997e-10,-0.00675308,1.58985e-06,-2.29188e-06
2.575,0.735389,-0.459876,-0.167261,0.193053,0.349166,0.490481,-0.535858,-0.174924,0.170907,0.349166,0.564575,-0.474308,-0.173061,0.179424,0.349442,0.454425,-0.691936,-0.18919,0.169478,0.349442,-1.49,-5.58769e-07,0.346331,8.07948e-08,0.000344182,5.25873e-07,1,2.05385e-07,3.08198e-09,2.5506e-08,-6.27124e-08,-3.58133e-06,-1.79392e-10,-0.00675299,1.58831e-06,-2.29182e-06
2.5775,0.736583,-0.460623,-0.167281,0.193162,0.349166,0.491277,-0.536728,-0.174993,0.170963,0.349166,0.565492,-0.475079,-0.173115,0.179503,0.349442,0.455164,-0.69306,-0.189292,0.169507,0.349442,-1.49,-5.58743e-07,0.346325,8.07165e-08,0.000344178,5.25872e-07,1,2.05035e-07,3.0809e-09,2.55872e-08,-6.26885e-08,-3.58836e-06,-1.77791e-10,-0.0067529,1.58678e-06,-2.29176e-06
2.58,0.737778,-0.461369,-0.167301,0.193272,0.349166,0.492074,-0.537599,-0.175061,0.17102,0.349166,0.566409,-0.475849,-0.173168,0.179581,0.349442,0.455902,-0.694184,-0.189394,0.169536,0.349442,-1.49,-5.58718e-07,0.346319,8.06382e-08,0.000344173,5.25872e-07,1,2.04684e-07,3.07984e-09,2.56685e-08,-6.26649e-08,-3.5954e-06,-1.76187e-10,-0.00675282,1.58525e-06,-2.29169e-06
2.5825,0.738972,-0.462116,-0.16732,0.193381,0.349166,0.492871,-0.538469,-0.17513,0.171076,0.349166,0.567326,-0.47662,-0.173221,0.179659,0.349442,0.45664,-0.695308,-0.189496,0.169565,0.349442,-1.49,-5.58692e-07,0.346314,8.05599e-08,0.000344169,5.25872e-07,1,2.04332e-07,3.07878e-09,2.57497e-08,-6.26414e-08,-3.60244e-06,-1.74581e-10,-0.00675273,1.58371e-06,-2.29163e-06
2.585,0.740167,-0.462863,-0.16734,0.19349,0.349166,0.493667,-0.539339,-0.175198,0.171132,0.349166,0.568243,-0.47739,-0.173274,0.179738,0.349442,0.457378,-0.696432,-0.189598,0.169594,0.349442,-1.49,-5.58666e-07,0.346308,8.04816e-08,0.000344164,5.25872e-07,1,2.03981e-07,3.07773e-09,2.58309e-08,-6.26181e-08,-3.60948e-06,-1.72986e-10,-0.00675264,1.58218e-06,-2.29157e-06
2.5875,0.741361,-0.46361,-0.167359,0.193599,0.349166,0.494464,-0.54021,-0.175266,0.171189,0.349166,0.56916,-0.47816,-0.173328,0.179816,0.349442,0.458116,-0.697556,-0.1897,0.169622,0.349442,-1.49,-5.5864e-07,0.346302,8.04033e-08,0.00034416,5.25872e-07,1,2.0363e-07,3.0767e-09,2.59122e-08,-6.25951e-08,-3.61653e-06,-1.71379e-10,-0.00675255,1.58065e-06,-2.29151e-06
2.59,0.742555,-0.464357,-0.167378,0.193708,0.349166,0.495261,-0.54108,-0.175335,0.171245,0.349166,0.570077,-0.478931,-0.173381,0.179894,0.349442,0.458854,-0.69868,-0.189802,0.16965,0.349442,-1.49,-5.58614e-07,0.346296,8.03251e-08,0.000344155,5.25871e-07,1,2.03278e-07,3.07568e-09,2.59934e-08,-6.25723e-08,-3.62357e-06,-1.69785e-10,-0.00675246,1.57912e-06,-2.29144e-06
2.5925,0.74375,-0.465104,-0.167397,0.193818,0.349166,0.496057,-0.54195,-0.175403,0.171301,0.349166,0.570994,-0.479701,-0.173433,0.179972,0.349442,0.459592,-0.699804,-0.189904,0.169679,0.349442,-1.49,-5.58588e-07,0.346291,8.02469e-08,0.00034415,5.25871e-07,1,2.02926e-07,3.07466e-09,2.60747e-08,-6.25497e-08,-3.63062e-06,-1.68184e-10,-0.00675237,1.57759e-06,-2.29138e-06
2.595,0.744944,-0.465851,-0.167416,0.193927,0.349166,0.496854,-0.542821,-0.175471,0.171357,0.349166,0.571911,-0.480471,-0.173486,0.18005,0.349442,0.46033,-0.700928,-0.190006,0.169707,0.349442,-1.49,-5.58563e-07,0.346285,8.01688e-08,0.000344146,5.25871e-07,1,2.02574e-07,3.07366e-09,2.61559e-08,-6.25272e-08,-3.63768e-06,-1.66582e-10,-0.00675228,1.57606e-06,-2.29132e-06
2.5975,0.746139,-0.466598,-0.167435,0.194036,0.349166,0.497651,-0.543691,-0.17554,0.171413,0.349166,0.572828,-0.481242,-0.173539,0.180128,0.349442,0.461068,-0.702051,-0.190108,0.169735,0.349442,-1.49,-5.58537e-07,0.346279,8.00907e-08,0.000344141,5.25871e-07,1,2.02222e-07,3.07267e-09,2.62372e-08,-6.2505e-08,-3.64473e-06,-1.64992e-10,-0.00675219,1.57453e-06,-2.29126e-06
2.6,0.747333,-0.467345,-0.167453,0.194145,0.349166,0.498447,-0.544562,-0.175608,0.171469,0.349166,0.573745,-0.482012,-0.173592,0.180206,0.349442,0.461807,-0.703175,-0.19021,0.169763,0.349442,-1.49,-5.58511e-07,0.346273,8.00126e-08,0.000344137,5.25871e-07,1,2.0187e-07,3.07168e-09,2.63184e-08,-6.2483e-08,-3.65179e-06,-1.63384e-10,-0.0067521,1.573e-06,-2.2912e-06
2.6025,0.748528,-0.468092,-0.167472,0.194255,0.349166,0.499244,-0.545432,-0.175676,0.171525,0.349166,0.574662,-0.482783,-0.173644,0.180284,0.349442,0.462545,-0.704299,-0.190311,0.16979,0.349442,-1.49,-5.58485e-07,0.346268,7.99345e-08,0.000344132,5.2587e-07,1,2.01518e-07,3.07071e-09,2.63997e-08,-6.24613e-08,-3.65885e-06,-1.61792e-10,-0.00675201,1.57148e-06,-2.29113e-06
2.605,0.749722,-0.468839,-0.16749,0.194364,0.349166,0.500041,-0.546302,-0.175744,0.171581,0.349166,0.575579,-0.483553,-0.173697,0.180362,0.349442,0.463283,-0.705423,-0.190413,0.169818,0.349442,-1.49,-5.58459e-07,0.346262,7.98564e-08,0.000344128,5.2587e-07,1,2.01166e-07,3.06975e-09,2.64809e-08,-6.24399e-08,-3.66591e-06,-1.60199e-10,-0.00675192,1.56995e-06,-2.29107e-06
2.6075,0.750917,-0.469586,-0.167508,0.194473,0.349166,0.500837,-0.547173,-0.175812,0.171637,0.349166,0.576497,-0.484323,-0.17375,0.18044,0.349442,0.464021,-0.706547,-0.190515,0.169845,0.349442,-1.49,-5.58432e-07,0.346256,7.97784e-08,0.000344123,5.2587e-07,1,2.00813e-07,3.0688e-09,2.65622e-08,-6.24185e-08,-3.67298e-06,-1.58603e-10,-0.00675183,1.56842e-06,-2.29101e-06
2.61,0.752111,-0.470333,-0.167526,0.194583,0.349166,0.501634,-0.548043,-0.17588,0.171692,0.349166,0.577414,-0.485094,-0.173802,0.180518,0.349442,0.464759,-0.707671,-0.190617,0.169873,0.349442,-1.49,-5.58406e-07,0.34625,7.97004e-08,0.000344118,5.2587e-07,1,2.00461e-07,3.06786e-09,2.66435e-08,-6.23974e-08,-3.68004e-06,-1.5701e-10,-0.00675174,1.5669e-06,-2.29094e-06
2.6125,0.753306,-0.47108,-0.167544,0.194692,0.349166,0.502431,-0.548913,-0.175948,0.171748,0.349166,0.578331,-0.485864,-0.173854,0.180596,0.349442,0.465497,-0.708795,-0.190719,0.1699,0.349442,-1.49,-5.5838e-07,0.346245,7.96225e-08,0.000344114,5.2587e-07,1,2.00108e-07,3.06693e-09,2.67247e-08,-6.23765e-08,-3.68711e-06,-1.5541e-10,-0.00675165,1.56537e-06,-2.29088e-06
2.615,0.7545,-0.471827,-0.167561,0.194802,0.349166,0.503227,-0.549784,-0.176016,0.171804,0.349166,0.579248,-0.486635,-0.173907,0.180674,0.349442,0.466235,-0.709919,-0.190821,0.169927,0.349442,-1.49001,-5.58354e-07,0.346239,7.95445e-08,0.000344109,5.2587e-07,1,1.99755e-07,3.06602e-09,2.6806e-08,-6.23559e-08,-3.69418e-06,-1.53827e-10,-0.00675156,1.56385e-06,-2.29082e-06
2.6175,0.755695,-0.472574,-0.167579,0.194911,0.349166,0.504024,-0.550654,-0.176084,0.171859,0.349166,0.580165,-0.487405,-0.173959,0.180752,0.349442,0.466973,-0.711042,-0.190923,0.169954,0.349442,-1.49001,-5.58328e-07,0.346233,7.94666e-08,0.000344105,5.25869e-07,1,1.99402e-07,3.06511e-09,2.68873e-08,-6.23354e-08,-3.70126e-06,-1.52222e-10,-0.00675147,1.56232e-06,-2.29076e-06
2.62,0.756889,-0.473321,-0.167596,0.19502,0.349166,0.504821,-0.551524,-0.176152,0.171915,0.349166,0.581082,-0.488175,-0.174011,0.18083,0.349442,0.467711,-0.712166,-0.191025,0.16998,0.349442,-1.49001,-5.58302e-07,0.346227,7.93887e-08,0.0003441,5.25869e-07,1,1.99049e-07,3.06421e-09,2.69685e-08,-6.23152e-08,-3.70834e-06,-1.50634e-10,-0.00675138,1.5608e-06,-2.29069e-06
2.6225,0.758083,-0.474068,-0.167613,0.19513,0.349166,0.505617,-0.552395,-0.17622,0.17197,0.349166,0.581999,-0.488946,-0.174063,0.180908,0.349442,0.468449,-0.71329,-0.191127,0.170007,0.349442,-1.49001,-5.58275e-07,0.346222,7.93108e-08,0.000344095,5.25869e-07,1,1.98695e-07,3.06333e-09,2.70498e-08,-6.22953e-08,-3.71542e-06,-1.49044e-10,-0.00675129,1.55928e-06,-2.29063e-06
2.625,0.759278,-0.474815,-0.16763,0.195239,0.349166,0.506414,-0.553265,-0.176288,0.172026,0.349166,0.582916,-0.489716,-0.174115,0.180986,0.349442,0.469188,-0.714414,-0.191229,0.170034,0.349442,-1.49001,-5.58249e-07,0.346216,7.9233e-08,0.000344091,5.25869e-07,1,1.98342e-07,3.06246e-09,2.71311e-08,-6.22754e-08,-3.7225e-06,-1.47448e-10,-0.0067512,1.55775e-06,-2.29057e-06
2.6275,0.760472,-0.475562,-0.167647,0.195349,0.349166,0.507211,-0.554136,-0.176356,0.172081,0.349166,0.583833,-0.490487,-0.174167,0.181063,0.349442,0.469926,-0.715538,-0.191331,0.17006,0.349442,-1.49001,-5.58223e-07,0.34621,7.91552e-08,0.000344086,5.25869e-07,1,1.97988e-07,3.0616e-09,2.72123e-08,-6.2256e-08,-3.72958e-06,-1.45865e-10,-0.00675111,1.55623e-06,-2.2905e-06
2.63,0.761667,-0.476309,-0.167664,0.195458,0.349166,0.508007,-0.555006,-0.176424,0.172136,0.349166,0.58475,-0.491257,-0.174219,0.181141,0.349442,0.470664,-0.716662,-0.191433,0.170086,0.349442,-1.49001,-5.58196e-07,0.346204,7.90774e-08,0.000344081,5.25869e-07,1,1.97634e-07,3.06075e-09,2.72936e-08,-6.22367e-08,-3.73667e-06,-1.44269e-10,-0.00675102,1.55471e-06,-2.29044e-06
2.6325,0.762861,-0.477056,-0.16768,0.195568,0.349166,0.508804,-0.555876,-0.176492,0.172192,0.349166,0.585667,-0.492027,-0.17427,0.181219,0.349442,0.471402,-0.717786,-0.191536,0.170112,0.349442,-1.49001,-5.5817e-07,0.346198,7.89996e-08,0.000344077,5.25869e-07,1,1.97281e-07,3.05991e-09,2.73749e-08,-6.22177e-08,-3.74376e-06,-1.42683e-10,-0.00675093,1.55319e-06,-2.29038e-06
2.635,0.764056,-0.477802,-0.167696,0.195678,0.349166,0.509601,-0.556747,-0.17656,0.172247,0.349166,0.586584,-0.492798,-0.174322,0.181296,0.349442,0.47214,-0.71891,-0.191638,0.170138,0.349442,-1.49001,-5.58143e-07,0.346193,7.89219e-08,0.000344072,5.25868e-07,1,1.96927e-07,3.05909e-09,2.74561e-08,-6.21989e-08,-3.75085e-06,-1.41091e-10,-0.00675083,1.55167e-06,-2.29031e-06
2.6375,0.76525,-0.478549,-0.167713,0.195787,0.349166,0.510397,-0.557617,-0.176627,0.172302,0.349166,0.587501,-0.493568,-0.174374,0.181374,0.349442,0.472878,-0.720034,-0.19174,0.170164,0.349442,-1.49001,-5.58117e-07,0.346187,7.88441e-08,0.000344067,5.25868e-07,1,1.96572e-07,3.05827e-09,2.75374e-08,-6.21804e-08,-3.75795e-06,-1.39504e-10,-0.00675074,1.55015e-06,-2.29025e-06
2.64,0.766445,-0.479296,-0.167729,0.195897,0.349166,0.511194,-0.558487,-0.176695,0.172357,0.349166,0.588418,-0.494339,-0.174425,0.181452,0.349442,0.473616,-0.721157,-0.191842,0.17019,0.349442,-1.49001,-5.5809e-07,0.346181,7.87664e-08,0.000344063,5.25868e-07,1,1.96218e-07,3.05747e-09,2.76187e-08,-6.21621e-08,-3.76504e-06,-1.37916e-10,-0.00675065,1.54863e-06,-2.29019e-06
2.6425,0.767639,-0.480043,-0.167745,0.196006,0.349166,0.511991,-0.559358,-0.176763,0.172412,0.349166,0.589335,-0.495109,-0.174477,0.181529,0.349442,0.474354,-0.722281,-0.191944,0.170215,0.349442,-1.49001,-5.58064e-07,0.346175,7.86888e-08,0.000344058,5.25868e-07,1,1.95864e-07,3.05668e-09,2.76999e-08,-6.2144e-08,-3.77214e-06,-1.36331e-10,-0.00675056,1.54711e-06,-2.29012e-06
2.645,0.768834,-0.48079,-0.16776,0.196116,0.349166,0.512787,-0.560228,-0.176831,0.172467,0.349166,0.590252,-0.495879,-0.174528,0.181607,0.349442,0.475092,-0.723405,-0.192046,0.17024,0.349442,-1.49001,-5.58037e-07,0.346169,7.86111e-08,0.000344053,5.25868e-07,1,1.95509e-07,3.0559e-09,2.77812e-08,-6.21261e-08,-3.77925e-06,-1.34741e-10,-0.00675046,1.54559e-06,-2.29006e-06
2.6475,0.770028,-0.481537,-0.167776,0.196226,0.349166,0.513584,-0.561099,-0.176898,0.172522,0.349166,0.591169,-0.49665,-0.174579,0.181685,0.349442,0.47583,-0.724529,-0.192148,0.170266,0.349442,-1.49001,-5.5801e-07,0.346164,7.85335e-08,0.000344048,5.25868e-07,1,1.95155e-07,3.05513e-09,2.78625e-08,-6.21085e-08,-3.78635e-06,-1.33152e-10,-0.00675037,1.54407e-06,-2.29e-06
2.65,0.771222,-0.482284,-0.167791,0.196335,0.349166,0.514381,-0.561969,-0.176966,0.172577,0.349166,0.592086,-0.49742,-0.174631,0.181762,0.349442,0.476569,-0.725653,-0.19225,0.170291,0.349442,-1.49001,-5.57984e-07,0.346158,7.84559e-08,0.000344044,5.25867e-07,1,1.948e-07,3.05438e-09,2.79437e-08,-6.20912e-08,-3.79346e-06,-1.3157e-10,-0.00675028,1.54255e-06,-2.28993e-06
2.6525,0.772417,-0.483031,-0.167807,0.196445,0.349166,0.515177,-0.562839,-0.177033,0.172632,0.349166,0.593003,-0.498191,-0.174682,0.18184,0.349442,0.477307,-0.726777,-0.192352,0.170316,0.349442,-1.49001,-5.57957e-07,0.346152,7.83783e-08,0.000344039,5.25867e-07,1,1.94445e-07,3.05363e-09,2.8025e-08,-6.20741e-08,-3.80057e-06,-1.29982e-10,-0.00675018,1.54103e-06,-2.28987e-06
2.655,0.773611,-0.483778,-0.167822,0.196555,0.349166,0.515974,-0.56371,-0.177101,0.172687,0.349166,0.59392,-0.498961,-0.174733,0.181917,0.349442,0.478045,-0.727901,-0.192454,0.170341,0.349442,-1.49001,-5.5793e-07,0.346146,7.83007e-08,0.000344034,5.25867e-07,1,1.9409e-07,3.0529e-09,2.81063e-08,-6.20571e-08,-3.80768e-06,-1.28392e-10,-0.00675009,1.53952e-06,-2.28981e-06
2.6575,0.774806,-0.484525,-0.167837,0.196665,0.349166,0.516771,-0.56458,-0.177169,0.172741,0.349166,0.594837,-0.499731,-0.174784,0.181995,0.349442,0.478783,-0.729025,-0.192557,0.170365,0.349442,-1.49001,-5.57904e-07,0.34614,7.82232e-08,0.000344029,5.25867e-07,1,1.93735e-07,3.05218e-09,2.81875e-08,-6.20405e-08,-3.81479e-06,-1.26813e-10,-0.00675,1.538e-06,-2.28974e-06
2.66,0.776,-0.485272,-0.167851,0.196774,0.349167,0.517567,-0.56545,-0.177236,0.172796,0.349166,0.595754,-0.500502,-0.174835,0.182072,0.349442,0.479521,-0.730148,-0.192659,0.17039,0.349442,-1.49001,-5.57877e-07,0.346135,7.81456e-08,0.000344025,5.25867e-07,1,1.93379e-07,3.05147e-09,2.82688e-08,-6.20241e-08,-3.82191e-06,-1.25225e-10,-0.0067499,1.53648e-06,-2.28968e-06
2.6625,0.777195,-0.486019,-0.167866,0.196884,0.349167,0.518364,-0.566321,-0.177304,0.172851,0.349167,0.596671,-0.501272,-0.174886,0.18215,0.349442,0.480259,-0.731272,-0.192761,0.170414,0.349442,-1.49001,-5.5785e-07,0.346129,7.80681e-08,0.00034402,5.25867e-07,1,1.93024e-07,3.05078e-09,2.835e-08,-6.2008e-08,-3.82903e-06,-1.23638e-10,-0.00674981,1.53497e-06,-2.28962e-06
2.665,0.778389,-0.486766,-0.16788,0.196994,0.349167,0.519161,-0.567191,-0.177371,0.172905,0.349167,0.597588,-0.502043,-0.174936,0.182227,0.349442,0.480997,-0.732396,-0.192863,0.170439,0.349442,-1.49001,-5.57823e-07,0.346123,7.79906e-08,0.000344015,5.25867e-07,1,1.92668e-07,3.05009e-09,2.84313e-08,-6.19921e-08,-3.83615e-06,-1.22057e-10,-0.00674972,1.53345e-06,-2.28955e-06
2.6675,0.779584,-0.487513,-0.167895,0.197104,0.349167,0.519957,-0.568062,-0.177438,0.17296,0.349167,0.598505,-0.502813,-0.174987,0.182305,0.349442,0.481735,-0.73352,-0.192965,0.170463,0.349442,-1.49001,-5.57796e-07,0.346117,7.79132e-08,0.00034401,5.25867e-07,1,1.92313e-07,3.04943e-09,2.85125e-08,-6.19765e-08,-3.84327e-06,-1.20475e-10,-0.00674962,1.53194e-06,-2.28949e-06
2.67,0.780778,-0.48826,-0.167909,0.197214,0.349167,0.520754,-0.568932,-0.177506,0.173014,0.349167,0.599422,-0.503583,-0.175038,0.182382,0.349442,0.482473,-0.734644,-0.193068,0.170487,0.349442,-1.49001,-5.57769e-07,0.346111,7.78357e-08,0.000344005,5.25866e-07,1,1.91957e-07,3.04877e-09,2.85938e-08,-6.19611e-08,-3.8504e-06,-1.18885e-10,-0.00674953,1.53042e-06,-2.28943e-06
2.6725,0.781973,-0.489007,-0.167923,0.197323,0.349167,0.521551,-0.569802,-0.177573,0.173069,0.349167,0.600339,-0.504354,-0.175088,0.182459,0.349442,0.483211,-0.735768,-0.19317,0.170511,0.349442,-1.49001,-5.57742e-07,0.346106,7.77583e-08,0.000344001,5.25866e-07,1,1.91601e-07,3.04813e-09,2.8675e-08,-6.19461e-08,-3.85753e-06,-1.1731e-10,-0.00674943,1.52891e-06,-2.28936e-06
2.675,0.783167,-0.489754,-0.167937,0.197433,0.349167,0.522347,-0.570673,-0.177641,0.173123,0.349167,0.601256,-0.505124,-0.175139,0.182537,0.349442,0.48395,-0.736892,-0.193272,0.170535,0.349442,-1.49001,-5.57715e-07,0.3461,7.76809e-08,0.000343996,5.25866e-07,1,1.91245e-07,3.04749e-09,2.87562e-08,-6.19311e-08,-3.86466e-06,-1.15718e-10,-0.00674934,1.52739e-06,-2.2893e-06
